Chemical Identifiers,Descriptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Output,
SMILES,averagemolecularpolarizability_pH_7.4,formalcharge_pH_6.5,tholepolarizability_a_xx_pH_7.4,tholepolarizability_a_yy_pH_7.4,tholepolarizability_a_zz_pH_7.4,atomcount,exactmass,aliphaticatomcount,aromaticatomcount,balabanindex,chainatomcount,dreidingenergy,fusedaliphaticringcount,hararyindex,heteroaromaticringcount,hyperwienerindex,maximalprojectionarea,maximalprojectionradius,maximalprojectionsize,minimalprojectionarea,minimalprojectionradius,ringatomcount,rotatablebondcount,smallestringsize,aliphaticringcountofsize_5,aromaticringcountofsize_5,polarsurfacearea_pH_7.4,asa_ASA_pH_7.4,asa_ASA+_pH_7.4,asa_ASA-_pH_7.4,asa_ASA_H_pH_7.4,asa_ASA_P_pH_7.4,logp,logd_pH_6.5,isoelectricpoint,apKa1,apKb1,averagemicrospeciescharge_Charge_pH_6.5,resonantcount,acceptorcount_pH_7.4,acceptorsitecount_pH_7.4,donorsitecount_pH_6.5,hmopienergy_pH_7.4, IC 50,
O=C(NC1=NC2=CC=C(F)C=C2S1)N3CCC(F)(C4=NC=C(C(O)CO)C=C4Cl)CC3,43.47,0.0,43.41,51.38,35.62,50.0,468.1,16.0,15.0,1.1,10.0,149.3,0.0,122.7,2.0,15680.0,119.5,10.62,9.23,50.88,4.78,21.0,4.0,5.0,0.0,1.0,98.58,607.8,400.6,207.2,438.6,169.2,2.52,2.52,5.91,10.55,1.25,0.0,198.0,5.0,6.0,3.0,54.95,97,
O=C(NC1=NC2=CC=C(F)C=C2S1)N3CCC(F)(C4=NC=C(C(O)CO)C=C4F)CC3,41.46,0.0,42.36,50.32,31.71,50.0,452.1,16.0,15.0,1.1,10.0,136.6,0.0,122.7,2.0,15680.0,117.1,10.62,9.24,48.97,4.49,21.0,4.0,5.0,0.0,1.0,98.58,604.0,411.2,192.8,417.3,186.7,2.06,2.06,5.59,10.55,0.64,0.0,198.0,5.0,6.0,3.0,57.34,140.25,
O=C(NC1=NC2=CC=C(F)C=C2S1)N3CCC(F)(C4=NC=C(C(O)CO)C=C4Cl)CC3,43.45,0.0,52.62,43.84,33.9,50.0,468.1,16.0,15.0,1.1,10.0,148.7,0.0,122.7,2.0,15680.0,122.7,11.18,7.86,48.8,4.78,21.0,4.0,5.0,0.0,1.0,98.58,608.6,400.9,207.7,437.9,170.7,2.52,2.52,5.91,10.55,1.25,0.0,198.0,5.0,6.0,3.0,54.95,27.5,
O=C(NC1=NC2=CC=C(F)C=C2S1)N3CCC(F)(C4=NC=C(C(O)CO)C=C4F)CC3,41.59,0.0,51.29,42.8,30.67,50.0,452.1,16.0,15.0,1.1,10.0,136.1,0.0,122.7,2.0,15680.0,120.3,11.18,7.86,46.81,4.46,21.0,4.0,5.0,0.0,1.0,98.58,604.8,411.5,193.2,416.6,188.2,2.06,2.06,5.59,10.55,0.64,0.0,198.0,5.0,6.0,3.0,57.34,166.1,
O=C(NC1=NC2=CC=C(F)C=C2S1)N3CCC(F)(C4=NC=C(CC(O)CO)C=C4Cl)CC3,45.44,0.0,37.69,44.11,54.54,53.0,482.1,17.0,15.0,1.23,11.0,150.6,0.0,127.2,2.0,18170.0,121.1,11.0,10.02,54.25,4.84,21.0,5.0,5.0,0.0,1.0,98.58,639.1,428.5,210.6,470.7,168.3,2.81,2.81,6.28,10.55,1.99,0.0,198.0,5.0,6.0,3.0,54.95,116,
O=C(NC1=NC2=CC=C(F)C=C2S1)N3CCC(F)(C4=NC=CC=C4Cl)CC3,37.41,0.0,43.83,37.63,30.76,42.0,408.1,12.0,15.0,1.26,6.0,139.6,0.0,101.7,2.0,9197.0,108.6,9.62,7.61,42.94,4.58,21.0,2.0,5.0,0.0,1.0,58.12,547.1,346.5,200.6,439.6,107.4,3.92,3.92,6.11,10.55,1.69,0.0,198.0,3.0,4.0,1.0,46.59,508,
O=C(NC1=NC2=CC=C(F)C=C2S1)N3CCN(C4=NC=C(C(O)CO)C=C4Cl)CC3,44.12,0.0,58.84,42.31,31.22,49.0,451.1,15.0,15.0,1.09,9.0,164.7,0.0,115.5,2.0,14910.0,110.7,10.58,9.73,51.52,4.83,21.0,4.0,5.0,0.0,1.0,101.8,612.7,400.4,212.4,456.6,156.2,2.61,2.61,7.38,10.55,4.2,0.0,198.0,6.0,7.0,3.0,52.6,16,
O=C(NC1=NC2=CC=CC=C2S1)C3=CC=C(C4=NC=C(CC(O)CO)C=C4F)C=C3,42.7,0.0,57.54,43.48,27.08,48.0,423.1,9.0,21.0,1.08,9.0,136.6,0.0,114.4,2.0,15380.0,128.2,12.01,5.83,36.02,3.88,21.0,6.0,5.0,0.0,1.0,95.34,643.3,405.4,238.0,492.3,151.0,3.74,3.74,5.95,9.2,2.68,0.0,198.0,5.0,6.0,3.0,52.04,45,
O=C(NCC(CC1=CC=CC(C(F)(F)F)=C1)C2=CC=C(F)C=C2)NC=3C=CC=C4C=NC=CC34,44.48,0.0,54.05,44.07,35.33,55.0,467.2,12.0,22.0,1.24,12.0,137.1,0.0,139.0,1.0,18100.0,124.2,9.41,9.13,54.5,5.26,22.0,7.0,6.0,0.0,0.0,54.02,654.3,360.0,294.3,487.0,167.2,5.85,5.84,8.8,12.88,4.7,0.02,198.0,2.0,3.0,2.0,62.08,19,
O=C(NCC1=CC(C(F)(F)F)=NN1C2=CC=CC(Cl)=C2)NC=3C=CC=C4NC(=O)C=CC34,42.77,0.0,55.69,45.09,27.53,47.0,461.1,11.0,21.0,1.32,11.0,162.5,0.0,129.2,2.0,14790.0,112.6,8.8,10.08,61.14,6.06,21.0,5.0,5.0,0.0,1.0,88.05,629.0,297.7,331.3,407.6,221.4,4.32,4.32,6.08,12.78,-0.56,0.0,198.0,3.0,5.0,3.0,64.45,1.71,
O=C(NCC1=CC(C(F)(F)F)=NN1C2=CC=CC(F)=C2)NC=3C=CC=C4NC(=O)C=CC34,40.6,0.0,53.95,42.84,25.01,47.0,445.1,11.0,21.0,1.32,11.0,162.5,0.0,129.2,2.0,14790.0,110.8,8.61,11.04,58.28,5.76,21.0,5.0,5.0,0.0,1.0,88.05,618.3,317.4,300.9,364.2,254.1,3.86,3.86,6.08,12.78,-0.56,0.0,198.0,3.0,5.0,3.0,66.84,1.28,
O=C(NCC1=CC(F)=C(N2C3CCC2CC4(C3)OCCO4)C=C1F)NC=5C=CC=C6NN=CC56,46.82,0.0,62.31,46.12,32.02,59.0,469.2,19.0,15.0,0.9,7.0,429.9,2.0,143.2,1.0,20390.0,116.7,10.16,8.57,50.8,4.7,27.0,4.0,5.0,2.0,1.0,91.51,577.3,409.3,168.0,453.3,124.1,3.73,3.73,6.72,12.37,1.1,0.0,198.0,5.0,6.0,3.0,55.07,82,
O=C(NCC1=CC(F)=C(N2C3CCCC2CC3)C(F)=C1)NC=4C=CC=C5NN=CC45,41.5,0.0,29.03,43.64,51.83,53.0,411.2,15.0,15.0,0.97,7.0,490.9,2.0,118.7,1.0,13250.0,109.1,9.88,8.02,44.53,4.3,23.0,4.0,5.0,1.0,1.0,73.05,547.0,362.6,184.4,439.5,107.5,3.92,3.92,6.72,12.38,1.1,0.0,198.0,3.0,4.0,3.0,46.71,12.6,
O=C(NCC1=CC(F)=C(N2CCCCCC2)C(F)=C1)NC=3C=CC=C4NN=CC34,40.77,0.0,28.05,40.53,53.73,52.0,399.2,14.0,15.0,1.14,7.0,189.4,0.0,110.7,1.0,12310.0,109.8,9.9,7.33,45.13,4.92,22.0,4.0,5.0,0.0,1.0,73.05,573.0,381.9,191.1,461.4,111.6,3.84,3.84,6.72,12.38,1.1,0.0,198.0,3.0,4.0,3.0,46.71,39.3,
O=C(NCC1=CC(F)=C(N2CCOCC2)C(F)=C1)NC=3C=CC=C4C=NC=CC34,39.53,0.0,41.17,50.66,26.77,49.0,398.2,13.0,16.0,1.14,7.0,259.8,0.0,110.6,1.0,12330.0,107.8,9.61,8.57,48.39,5.33,22.0,4.0,6.0,0.0,0.0,66.49,592.0,394.6,197.4,489.4,102.7,2.77,2.77,8.78,12.85,4.7,0.02,198.0,4.0,5.0,2.0,50.52,9.3,
O=C(NCC1=CC=C(B(O)O)C=C1)C2=CC=C(C3=CC=CC=C3)C=C2,37.59,0.0,36.08,23.93,52.75,43.0,331.1,7.0,18.0,1.17,7.0,137.4,0.0,86.18,0.0,8708.0,101.6,9.53,6.69,48.37,5.58,18.0,5.0,6.0,0.0,0.0,69.56,589.7,358.7,231.0,456.3,133.4,4.0,4.0,3.83,8.75,-1.1,-0.01,6.0,3.0,4.0,3.0,40.17,7110,
O=C(NCC1=CC=C(Br)C=C1)NC=2C=CC=C3C=NC=NC23,33.2,0.0,47.09,33.92,18.59,35.0,356.0,6.0,16.0,1.4,6.0,91.82,0.0,73.29,1.0,4775.0,93.06,8.71,6.87,40.21,4.67,16.0,3.0,6.0,0.0,0.0,66.91,522.4,300.2,222.3,451.2,71.24,3.05,3.05,6.72,11.8,1.65,0.0,198.0,3.0,4.0,2.0,32.94,170,
O=C(NCC1=CC=C(C(F)(F)F)C=C1)NC=2C=CC=C3C=NC=CC23,32.3,0.0,33.71,42.33,20.86,39.0,345.1,9.0,16.0,1.22,9.0,102.8,0.0,87.86,1.0,7859.0,96.42,8.78,6.89,43.18,4.71,16.0,4.0,6.0,0.0,0.0,54.02,552.9,285.5,267.4,393.9,159.0,3.48,3.47,8.78,12.85,4.7,0.02,198.0,2.0,3.0,2.0,48.59,4,
O=C(NCC1=CC=C(C(F)(F)F)C=C1)NC=2C=CC=C3C=NN=CC23,31.51,0.0,33.32,40.57,20.64,38.0,346.1,9.0,16.0,1.22,9.0,100.9,0.0,87.86,1.0,7859.0,94.73,8.78,6.73,40.31,4.35,16.0,4.0,6.0,0.0,0.0,66.91,540.5,294.3,246.2,361.0,179.5,2.5,2.5,7.44,12.47,2.4,0.0,198.0,3.0,4.0,2.0,49.24,175,
O=C(NCC1=CC=C(C(F)(F)F)C=C1CCC2=CC=CC=C2)NC=3C=CC=C4NN=CC34,42.83,0.0,34.65,41.38,52.45,53.0,438.2,11.0,21.0,1.27,11.0,149.7,0.0,126.4,1.0,15730.0,121.4,8.53,7.94,63.21,7.0,21.0,7.0,5.0,0.0,1.0,69.81,661.0,382.2,278.8,487.9,173.1,5.56,5.56,6.72,12.38,1.1,0.0,198.0,2.0,3.0,3.0,56.96,8,
O=C(NCC1=CC=C(C(F)(F)F)C=C1OC2=CC=CC=C2)NC=3C=CC=C4NN=CC34,40.41,0.0,51.52,43.14,26.56,48.0,426.1,10.0,21.0,1.14,10.0,171.9,0.0,122.0,1.0,13620.0,103.7,8.62,9.93,64.95,5.5,21.0,6.0,5.0,0.0,1.0,79.04,647.0,369.0,278.0,464.5,182.4,4.53,4.53,6.72,12.37,1.1,0.0,198.0,2.0,3.0,3.0,61.4,9,
O=C(NCC1=CC=C(C(F)(F)F)N=C1)NC=2C=CC=C3NN=CC23,29.76,0.0,19.6,31.3,38.37,36.0,335.1,9.0,15.0,1.26,9.0,106.9,0.0,82.81,2.0,6888.0,91.63,8.56,6.68,39.57,4.17,15.0,4.0,5.0,0.0,1.0,82.7,528.7,293.3,235.4,324.9,203.8,2.19,2.19,6.94,12.38,1.42,0.0,198.0,3.0,4.0,3.0,49.58,184,
O=C(NCC1=CC=C(C(F)(F)F)N=C1C2=CC=C(F)C=C2)NC=3C=CC=C4NC(=O)C=CC34,42.41,0.0,54.79,46.28,26.16,49.0,456.1,11.0,22.0,1.28,11.0,224.1,0.0,134.6,2.0,16710.0,116.0,8.84,9.91,62.31,5.27,22.0,5.0,6.0,0.0,0.0,83.12,627.6,343.5,284.1,384.4,243.2,4.67,4.67,6.68,12.79,0.62,0.0,198.0,3.0,5.0,3.0,66.66,1.93,
O=C(NCC1=CC=C(C(F)(F)F)N=C1N2CCC(CC3=CC=CC=C3)CC2)NC=4C=CC=C5NC(=O)C=CC45,54.41,0.0,65.12,58.14,39.97,67.0,535.2,17.0,22.0,1.1,11.0,225.9,0.0,168.6,2.0,31710.0,135.6,9.89,10.78,87.22,7.39,28.0,7.0,6.0,0.0,0.0,86.36,739.8,442.8,297.0,535.6,204.2,5.91,5.91,7.62,12.79,2.51,0.0,198.0,4.0,6.0,3.0,63.85,1.59,
O=C(NCC1=CC=C(C(F)(F)F)N=C1N2CCCC2)NC=3C=CC=C4NC(=O)C=CC34,41.65,0.0,55.35,43.89,25.72,51.0,431.2,15.0,16.0,1.14,10.0,240.8,0.0,123.2,2.0,13710.0,116.5,8.8,9.09,53.38,5.06,21.0,5.0,5.0,1.0,0.0,86.36,577.2,329.6,247.6,379.2,198.0,3.6,3.6,7.62,12.79,2.51,0.0,198.0,4.0,6.0,3.0,55.85,0.94,
O=C(NCC1=CC=C(C(F)(F)F)N=C1N2CCCCC2)NC=3C=CC=C4NC(=O)C=CC34,43.32,0.0,56.75,45.3,27.91,54.0,445.2,16.0,16.0,1.31,10.0,176.7,0.0,128.9,2.0,15080.0,110.2,8.66,8.86,66.46,5.63,22.0,5.0,6.0,0.0,0.0,86.36,616.7,357.2,259.5,412.6,204.1,4.05,4.05,7.62,12.79,2.51,0.0,198.0,4.0,6.0,3.0,55.85,0.75,
O=C(NCC1=CC=C(C(F)(F)F)N=C1N2CCCCC2)NC=3C=CC=C4NN=CC34,40.59,0.0,52.31,43.17,26.29,51.0,418.2,15.0,15.0,1.19,9.0,183.3,0.0,117.7,2.0,11850.0,102.6,8.55,8.88,62.69,5.63,21.0,5.0,5.0,0.0,1.0,85.94,604.1,361.5,242.6,423.4,180.7,3.75,3.75,7.45,12.37,2.53,0.0,198.0,4.0,5.0,3.0,52.65,3.5,
O=C(NCC1=CC=C(C(F)(F)F)N=C1N2CCOCC2)NC=3C=CC=C4NN=CC34,39.46,0.0,50.83,42.19,25.34,49.0,420.2,15.0,15.0,1.19,9.0,183.6,0.0,117.7,2.0,11850.0,100.9,8.55,8.84,60.52,5.24,21.0,5.0,5.0,0.0,1.0,95.17,603.5,368.8,234.7,408.2,195.3,2.68,2.68,7.43,12.37,2.48,0.0,198.0,5.0,6.0,3.0,56.83,12,
O=C(NCC1=CC=C(C(F)(F)F)N=C1OC2=CC=CC=C2)NC=3C=CC=C4NN=CC34,39.72,0.0,50.3,45.05,23.81,47.0,427.1,10.0,21.0,1.14,10.0,162.1,0.0,122.0,2.0,13620.0,102.4,8.57,10.0,64.31,5.39,21.0,6.0,5.0,0.0,1.0,91.93,656.3,365.6,290.7,461.9,194.5,4.29,4.29,6.72,12.37,1.1,0.0,198.0,3.0,4.0,3.0,62.03,9,
O=C(NCC1=CC=C(C(F)(F)F)N=C1OCC2CCC2)NC=3C=CC=C4NC(=O)C=CC34,42.48,0.0,42.05,33.43,51.96,53.0,446.2,16.0,16.0,1.26,12.0,157.6,0.0,126.4,2.0,16040.0,116.0,8.58,9.18,67.18,6.4,20.0,7.0,4.0,0.0,0.0,92.35,674.7,386.9,287.8,454.6,220.0,4.16,4.16,5.85,12.79,-1.05,0.0,198.0,4.0,6.0,3.0,57.1,1.49,
O=C(NCC1=CC=C(C(F)(F)F)N=C1OCC2CCCC2)NC=3C=CC=C4NC(=O)C=CC34,44.42,0.0,44.41,53.29,35.57,56.0,460.2,17.0,16.0,1.23,12.0,127.0,0.0,132.3,2.0,17670.0,117.3,8.58,9.46,68.96,6.67,21.0,7.0,5.0,1.0,0.0,92.35,678.4,393.1,285.3,460.6,217.8,4.6,4.6,5.85,12.79,-1.05,0.0,198.0,4.0,6.0,3.0,57.1,2.18,
O=C(NCC1=CC=C(C(F)(F)F)N=C1OCC2=CC=CC=C2)NC=3C=CC=C4NC(=O)C=CC34,44.53,0.0,53.64,45.92,34.04,53.0,468.1,12.0,22.0,1.2,12.0,132.5,0.0,137.8,2.0,19610.0,119.8,8.69,9.9,72.83,6.93,22.0,7.0,6.0,0.0,0.0,92.35,712.0,392.6,319.4,490.6,221.4,4.66,4.66,5.83,12.79,-1.1,0.0,198.0,4.0,6.0,3.0,65.1,1.2,
O=C(NCC1=CC=C(C(F)(F)F)N=C1SC2CCCCC2)NC=3C=CC=C4NC(=O)C=CC34,46.17,0.0,39.03,45.47,54.0,56.0,476.1,17.0,16.0,1.25,11.0,131.7,0.0,133.3,2.0,17160.0,121.8,9.37,8.63,67.13,5.95,22.0,6.0,6.0,0.0,0.0,83.12,657.6,380.7,276.8,459.5,198.0,5.31,5.31,6.1,12.79,-0.52,0.0,198.0,3.0,5.0,3.0,55.22,2.15,
O=C(NCC1=CC=C(C2=CC=CC=C2)C=C1)C3=CC=C(B(O)O)C=C3,37.64,0.0,36.4,54.0,22.52,43.0,331.1,7.0,18.0,1.17,7.0,136.3,0.0,86.11,0.0,8767.0,97.12,9.4,9.51,46.87,5.81,18.0,5.0,6.0,0.0,0.0,69.56,595.7,363.2,232.5,459.5,136.2,4.0,3.99,3.63,8.6,-1.32,-0.01,6.0,3.0,4.0,3.0,40.15,10000,
O=C(NCC1=CC=C(C2=CC=CC=C2)N=C1N3CCCCC3)NC=4C=CC=C5NN=CC45,47.61,0.0,52.2,59.9,30.74,58.0,426.2,11.0,21.0,1.15,5.0,221.8,0.0,129.0,2.0,14970.0,118.6,9.88,8.61,64.74,6.49,27.0,5.0,5.0,0.0,1.0,85.94,663.3,446.9,216.4,584.9,78.45,4.52,4.47,8.96,12.37,5.55,0.1,198.0,4.0,5.0,3.0,44.77,14,
O=C(NCC1=CC=C(N2C3CCCC2CC3)C(Br)=C1)NC=4C=CC=C5NN=CC45,44.61,0.0,31.09,47.24,55.5,53.0,453.1,14.0,15.0,0.97,6.0,272.5,2.0,111.9,1.0,12510.0,112.1,9.87,8.37,49.12,4.35,23.0,4.0,5.0,1.0,1.0,73.05,552.7,363.9,188.8,472.2,80.49,4.4,4.4,7.08,12.38,1.75,0.0,198.0,3.0,4.0,3.0,35.74,43.2,
O=C(NCC1=CC=C(N2C3CCCC2CC3)C(C(F)(F)F)=C1)NC=4C=CC=C5NN=CC45,43.8,0.0,44.07,56.27,31.06,56.0,443.2,17.0,15.0,1.14,9.0,436.7,2.0,131.2,1.0,15300.0,113.3,9.74,9.19,55.4,4.74,23.0,5.0,5.0,1.0,1.0,73.05,576.1,359.5,216.6,428.9,147.2,4.51,4.51,6.92,12.38,1.37,0.0,198.0,3.0,4.0,3.0,52.0,26.9,
O=C(NCC1=CC=C(N2C3CCCC2CC3)C(Cl)=C1)NC=4C=CC=C5NN=CC45,43.47,0.0,30.16,45.97,54.27,53.0,409.2,14.0,15.0,0.97,6.0,274.9,2.0,111.9,1.0,12510.0,110.7,9.85,8.39,44.98,4.17,23.0,4.0,5.0,1.0,1.0,73.05,551.0,363.8,187.2,470.5,80.48,4.24,4.24,7.06,12.38,1.72,0.0,198.0,3.0,4.0,3.0,38.83,20.4,
O=C(NCC1=CC=C(N2C3CCCC2CC3)C(F)=C1)NC=4C=CC=C5NN=CC45,41.43,0.0,51.88,43.38,29.04,53.0,393.2,14.0,15.0,0.97,6.0,282.3,2.0,111.9,1.0,12510.0,107.8,9.91,7.6,48.63,4.63,23.0,4.0,5.0,1.0,1.0,73.05,547.0,369.6,177.5,450.1,96.93,3.78,3.78,6.78,12.38,1.25,0.0,198.0,3.0,4.0,3.0,41.23,14.8,
O=C(NCC1=CC=C(N2C3CCCC2CC3)C(F)=C1F)NC=4C=CC=C5NN=CC45,41.82,0.0,29.61,41.64,54.22,53.0,411.2,15.0,15.0,0.97,7.0,282.7,2.0,118.8,1.0,13170.0,113.6,9.91,7.86,46.01,4.51,23.0,4.0,5.0,1.0,1.0,73.05,548.4,357.4,191.1,432.0,116.4,3.92,3.92,6.72,12.37,1.1,0.0,198.0,3.0,4.0,3.0,46.71,25.5,
O=C(NCC1=CC=C(N2C3CCCC2CC3)C=C1)NC=4C=CC=C5NN=CC45,41.63,0.0,41.11,53.81,29.98,53.0,375.2,13.0,15.0,0.97,5.0,265.1,2.0,105.4,1.0,11780.0,108.9,9.88,7.77,42.76,4.34,23.0,4.0,5.0,1.0,1.0,73.05,547.0,378.9,168.1,463.9,83.1,3.63,3.63,8.52,12.38,4.69,0.02,198.0,3.0,4.0,3.0,35.74,18,
O=C(NCC1=CC=C(N2C3CCCC2CC3)C=C1)NC=4C=CC=C5C=NC=CC45,43.5,0.0,42.46,56.99,31.05,55.0,386.2,13.0,16.0,0.94,5.0,258.8,2.0,110.7,1.0,13260.0,113.6,9.97,7.98,44.94,4.71,24.0,4.0,5.0,1.0,0.0,57.26,569.3,385.2,184.1,511.0,58.27,4.08,4.07,8.98,12.85,5.0,0.04,198.0,3.0,4.0,2.0,35.37,3.3,
O=C(NCC1=CC=C(N2C3CCCC2CC3)C=C1C(F)(F)F)NC=4C=CC=C5NN=CC45,43.94,0.0,55.4,43.35,33.09,56.0,443.2,17.0,15.0,1.15,9.0,285.5,2.0,131.2,1.0,14990.0,113.0,9.89,8.3,49.53,4.55,23.0,5.0,5.0,1.0,1.0,73.05,571.6,355.4,216.2,426.5,145.1,4.51,4.51,8.07,12.38,3.8,0.0,198.0,3.0,4.0,3.0,52.0,54.5,
O=C(NCC1=CC=C(N2C3CCCC2CC3)C=C1CC4=CC=CC=C4)NC=5C=CC=C6NN=CC56,52.34,0.0,61.79,59.16,36.06,66.0,465.3,14.0,21.0,0.92,6.0,309.1,2.0,147.9,1.0,19700.0,121.1,9.73,11.29,64.92,5.75,29.0,6.0,5.0,1.0,1.0,73.05,664.4,463.3,201.0,586.5,77.84,5.72,5.72,8.52,12.38,4.69,0.02,198.0,3.0,4.0,3.0,43.74,22.4,
O=C(NCC1=CC=C(N2C3CCCC2CC3)C=C1Cl)NC=4C=CC=C5NN=CC45,43.34,0.0,44.17,53.97,31.9,53.0,409.2,14.0,15.0,0.97,6.0,266.9,2.0,111.9,1.0,12440.0,116.8,9.86,7.63,44.74,4.51,23.0,4.0,5.0,1.0,1.0,73.05,551.8,364.1,187.8,469.2,82.64,4.24,4.24,7.56,12.38,2.79,0.0,198.0,3.0,4.0,3.0,38.84,58.8,
O=C(NCC1=CC=C(N2CCCC2)C=C1)NC=3C=CC=C4C=NC=CC34,38.79,0.0,38.32,51.77,26.3,48.0,346.2,10.0,16.0,1.0,5.0,196.4,0.0,93.0,1.0,9295.0,107.1,9.64,8.05,41.36,4.67,21.0,4.0,5.0,1.0,0.0,57.26,578.0,391.1,186.9,517.7,60.33,3.11,3.09,9.05,12.85,5.17,0.06,198.0,3.0,4.0,2.0,35.37,5.3,
O=C(NCC1=CC=C(N2CCCCC2)C=C1)NC=3C=CC=C4C=NC=CC34,40.71,0.0,39.49,54.96,27.7,51.0,360.2,11.0,16.0,1.15,5.0,185.4,0.0,97.86,1.0,10770.0,113.1,9.99,7.02,44.87,4.71,22.0,4.0,6.0,0.0,0.0,57.26,588.9,399.0,189.9,529.6,59.28,3.56,3.52,9.15,12.85,5.48,0.09,198.0,3.0,4.0,2.0,35.37,7.3,
O=C(NCC1=CC=C(N2CCCCCC2)C(C(F)(F)F)=C1)NC=3C=CC=C4NN=CC34,42.79,0.0,41.44,31.4,55.53,55.0,431.2,16.0,15.0,1.12,9.0,190.1,0.0,122.8,1.0,14330.0,111.8,9.94,8.97,53.08,4.75,22.0,5.0,5.0,0.0,1.0,73.05,593.4,376.0,217.3,449.4,143.9,4.43,4.43,7.31,12.38,2.27,0.0,198.0,3.0,4.0,3.0,52.0,29.5,
O=C(NCC1=CC=C(N2CCCCCC2)C(C(F)(F)F)=C1)NC=3C=CC=C4C=NC=CC34,44.59,0.0,42.84,32.72,58.21,57.0,442.2,16.0,16.0,1.27,9.0,183.8,0.0,128.4,1.0,16060.0,116.6,10.1,8.97,55.03,4.75,23.0,5.0,6.0,0.0,0.0,57.26,615.7,382.3,233.4,496.6,119.1,4.88,4.87,8.78,12.85,4.71,0.02,198.0,3.0,4.0,2.0,51.63,4.6,
O=C(NCC1=CC=C(N2CCCCCC2)C(F)=C1)NC=3C=CC=C4NN=CC34,40.67,0.0,28.57,39.88,53.57,52.0,381.2,13.0,15.0,1.14,6.0,182.3,0.0,104.1,1.0,11580.0,109.3,9.95,7.99,47.77,5.08,22.0,4.0,5.0,0.0,1.0,73.05,573.6,390.9,182.7,475.0,98.56,3.69,3.69,7.16,12.38,1.94,0.0,198.0,3.0,4.0,3.0,41.23,14.2,
O=C(NCC1=CC=C(N2CCCCCC2)C(F)=C1)NC=3C=CC=C4C=NC=CC34,42.57,0.0,29.56,41.36,56.81,54.0,392.2,13.0,16.0,1.11,6.0,176.0,0.0,109.4,1.0,13040.0,114.2,10.1,7.99,49.72,5.45,23.0,4.0,6.0,0.0,0.0,57.26,595.9,397.1,198.8,522.2,73.74,4.14,4.14,8.78,12.85,4.7,0.02,198.0,3.0,4.0,2.0,40.85,2.8,
O=C(NCC1=CC=C(N2CCCCCC2)C=C1)NC=3C=CC=C4C=NC=CC34,42.29,0.0,43.77,53.5,29.59,54.0,374.2,12.0,16.0,1.11,5.0,221.3,0.0,103.1,1.0,12240.0,110.9,9.98,6.95,46.73,5.14,23.0,4.0,6.0,0.0,0.0,57.26,590.7,401.6,189.1,532.1,58.55,4.0,3.91,9.36,12.85,5.85,0.19,198.0,3.0,4.0,2.0,35.37,3.3,
O=C(NCC1=CC=C(N2CCCCCC2)C=C1C(F)(F)F)NC=3C=CC=C4NN=CC34,42.72,0.0,52.03,44.28,31.83,55.0,431.2,16.0,15.0,1.13,9.0,247.9,0.0,122.9,1.0,14000.0,109.8,9.87,7.41,51.04,5.38,22.0,5.0,5.0,0.0,1.0,73.05,591.2,371.8,219.4,446.8,144.5,4.43,4.42,8.64,12.38,4.95,0.03,198.0,3.0,4.0,3.0,52.0,133,
O=C(NCC1=CC=C(N2CCCCCC2)C=C1C(F)(F)F)NC=3C=CC=C4C=NC=CC34,44.59,0.0,54.93,45.94,32.92,57.0,442.2,16.0,16.0,1.28,9.0,241.6,0.0,128.5,1.0,15670.0,114.6,9.96,7.41,54.09,5.77,23.0,5.0,6.0,0.0,0.0,57.26,613.9,377.6,236.3,494.1,119.8,4.88,4.86,9.04,12.85,5.14,0.05,198.0,3.0,4.0,2.0,51.63,5.7,
O=C(NCC1=CC=C(N2CCCCCC2)C=C1Cl)NC=3C=CC=C4NN=CC34,42.47,0.0,40.82,31.48,55.11,52.0,397.2,13.0,15.0,1.15,6.0,229.4,0.0,104.1,1.0,11510.0,114.3,9.91,7.79,47.25,4.95,22.0,4.0,5.0,0.0,1.0,73.05,574.2,379.2,195.0,491.2,82.92,4.16,4.15,8.15,12.38,3.96,0.0,198.0,3.0,4.0,3.0,38.84,190,
O=C(NCC1=CC=C(N2CCCCCC2)C=C1Cl)NC=3C=CC=C4C=NC=CC34,44.39,0.0,42.28,32.42,58.47,54.0,408.2,13.0,16.0,1.11,6.0,223.1,0.0,109.5,1.0,12950.0,119.0,10.02,7.32,49.33,5.34,23.0,4.0,6.0,0.0,0.0,57.26,596.5,385.3,211.2,538.4,58.12,4.6,4.6,8.82,12.85,4.78,0.02,198.0,3.0,4.0,2.0,38.47,5.2,
O=C(NCC1=CC=C(N2CCCCCCC2)C=C1)NC=3C=CC=C4C=NC=CC34,44.25,0.0,41.73,33.29,57.72,57.0,388.2,13.0,16.0,1.07,5.0,318.8,0.0,108.0,1.0,13990.0,113.0,9.59,8.79,46.48,4.83,24.0,4.0,6.0,0.0,0.0,57.26,575.4,398.0,177.3,517.5,57.85,4.44,4.34,9.4,12.85,5.92,0.21,198.0,3.0,4.0,2.0,35.37,4.7,
